"";"LONGITUDE";"LATITUDE";"FLOOR";"BUILDINGID";"SPACEID";"RELATIVEPOSITION";"USERID";"PHONEID";"TIMESTAMP";"max_wap";"max_wap_value";"gps_coords"
"197";-7384,21130000055;4864776,0964;3;2;222;2;2;23;2013-06-20 09:35:13;"WAP082";-53;"-7384.21130000055,4864776.0964"
"198";-7383,26559999958;4864777,6614;3;2;221;2;2;23;2013-06-20 09:34:43;"WAP082";-56;"-7383.26559999958,4864777.6614"
"199";-7374,29448290542;4864777,89718264;3;2;223;1;2;23;2013-06-20 09:36:32;"WAP066";-74;"-7374.29448290542,4864777.89718264"
"200";-7376,40100000054;4864773,8529;3;2;223;2;2;23;2013-06-20 09:35:50;"WAP083";-59;"-7376.40100000054,4864773.8529"
"201";-7377,65129999816;4864772,9413;3;2;250;2;2;23;2013-06-20 09:37:19;"WAP065";-64;"-7377.65129999816,4864772.9413"
"202";-7369,41440000013;4864767,8871;3;2;226;2;2;23;2013-06-20 09:39:16;"WAP065";-71;"-7369.41440000013,4864767.8871"
"203";-7370,61470000073;4864768,5529;3;2;224;2;2;23;2013-06-20 09:38:29;"WAP065";-52;"-7370.61470000073,4864768.5529"
"204";-7368,38610000163;4864769,4062;3;2;227;2;2;23;2013-06-20 09:40:05;"WAP082";-57;"-7368.38610000163,4864769.4062"
"205";-7369,63230000064;4864770,098;3;2;225;2;2;23;2013-06-20 09:37:53;"WAP082";-57;"-7369.63230000064,4864770.098"
"206";-7362,52650000155;4864764,0657;3;2;230;2;2;23;2013-06-20 09:41:43;"WAP065";-56;"-7362.52650000155,4864764.0657"
"207";-7363,2282320708;4864760,27746722;3;2;230;1;2;23;2013-06-20 09:42:25;"WAP065";-63;"-7363.2282320708,4864760.27746722"
"208";-7363,99610000104;4864764,8808;3;2;228;2;2;23;2013-06-20 09:40:38;"WAP065";-61;"-7363.99610000104,4864764.8808"
"209";-7361,54069999978;4864765,6086;3;2;231;2;2;23;2013-06-20 09:43:08;"WAP065";-59;"-7361.54069999978,4864765.6086"
"210";-7354,71990000084;4864761,8244;3;2;235;2;2;23;2013-06-20 09:45:15;"WAP065";-55;"-7354.71990000084,4864761.8244"
"211";-7356,97810000181;4864760,9873;3;2;232;2;2;23;2013-06-20 09:43:40;"WAP065";-55;"-7356.97810000181,4864760.9873"
"212";-7356,0102000013;4864762,5402;3;2;233;2;2;23;2013-06-20 09:44:09;"WAP065";-65;"-7356.0102000013,4864762.5402"
"213";-7350,14699999988;4864757,2492;3;2;236;2;2;23;2013-06-20 09:45:46;"WAP065";-47;"-7350.14699999988,4864757.2492"
"214";-7355,67049999908;4864760,262;3;2;234;2;2;23;2013-06-20 09:44:42;"WAP065";-56;"-7355.67049999908,4864760.262"
"215";-7348,01289999858;4864758,1033;3;2;239;2;2;23;2013-06-20 09:48:03;"WAP065";-50;"-7348.01289999858,4864758.1033"
"216";-7352,93215686083;4864754,56512628;3;2;236;1;2;23;2013-06-20 09:46:22;"WAP065";-49;"-7352.93215686083,4864754.56512628"
"217";-7348,89820000157;4864756,556;3;2;238;2;2;23;2013-06-20 09:47:28;"WAP065";-49;"-7348.89820000157,4864756.556"
"218";-7349,27959999815;4864758,806;3;2;237;2;2;23;2013-06-20 09:46:58;"WAP066";-52;"-7349.27959999815,4864758.806"
"219";-7527,45109999925;4864929,1464;2;1;101;2;2;23;2013-06-20 07:36:04;"WAP090";-62;"-7527.45109999925,4864929.1464"
"220";-7541,26429999992;4864920,7782;2;1;106;2;2;23;2013-06-20 07:35:21;"WAP173";-49;"-7541.26429999992,4864920.7782"
"221";-7524,57039999962;4864934,093;2;1;102;2;2;23;2013-06-20 07:36:36;"WAP173";-56;"-7524.57039999962,4864934.093"
"222";-7536,621199999;4864934,2252;2;1;106;2;2;23;2013-06-20 07:34:39;"WAP090";-50;"-7536.621199999,4864934.2252"
"223";-7536,59820000082;4864918,1172;2;1;101;2;2;23;2013-06-20 07:33:59;"WAP090";-49;"-7536.59820000082,4864918.1172"
"224";-7519,15239999816;4864949,5322;2;1;103;2;2;23;2013-06-20 07:41:23;"WAP173";-57;"-7519.15239999816,4864949.5322"
"225";-7519,15239999816;4864949,5322;2;1;103;2;2;23;2013-06-20 07:37:52;"WAP172";-59;"-7519.15239999816,4864949.5322"
"226";-7510,43717321754;4864949,25141671;2;1;103;1;2;23;2013-06-20 07:41:56;"WAP248";-71;"-7510.43717321754,4864949.25141671"
"227";-7523,62819999829;4864951,9583;2;1;104;2;2;23;2013-06-20 07:42:35;"WAP172";-50;"-7523.62819999829,4864951.9583"
"228";-7533,89620000124;4864939,2583;2;1;105;2;2;23;2013-06-20 07:37:10;"WAP172";-55;"-7533.89620000124,4864939.2583"
"229";-7564,19629999995;4864887,1932;2;1;111;2;2;23;2013-06-20 07:45:44;"WAP166";-50;"-7564.19629999995,4864887.1932"
"230";-7559,497299999;4864887,6504;2;1;112;2;2;23;2013-06-20 07:44:55;"WAP166";-44;"-7559.497299999,4864887.6504"
"231";-7528,81640154868;4864959,43061222;2;1;104;1;2;23;2013-06-20 07:43:09;"WAP173";-78;"-7528.81640154868,4864959.43061222"
"232";-7571,07107425854;4864890,45929348;2;1;112;1;2;23;2013-06-20 07:44:41;"WAP166";-46;"-7571.07107425854,4864890.45929348"
"233";-7559,78200000152;4864871,3735;2;1;108;2;2;23;2013-06-20 07:47:36;"WAP166";-53;"-7559.78200000152,4864871.3735"
"234";-7571,09340000153;4864871,7184;2;1;110;2;2;23;2013-06-20 07:46:22;"WAP167";-48;"-7571.09340000153,4864871.7184"
"235";-7555,13230000064;4864885,2515;2;1;107;2;2;23;2013-06-20 07:48:18;"WAP170";-47;"-7555.13230000064,4864885.2515"
"236";-7562,18620000035;4864866,7851;2;1;109;2;2;23;2013-06-20 07:47:01;"WAP166";-55;"-7562.18620000035,4864866.7851"
"237";-7537,33989999816;4864895,7854;2;1;117;2;2;23;2013-06-20 07:49:05;"WAP090";-72;"-7537.33989999816,4864895.7854"
"238";-7521,86718644574;4864889,47709399;2;1;29;1;2;23;2013-06-20 07:53:12;"WAP037";-88;"-7521.86718644574,4864889.47709399"
"239";-7520,72450000048;4864892,4384;2;1;15;2;2;23;2013-06-20 07:51:57;"WAP037";-90;"-7520.72450000048,4864892.4384"
"240";-7526,71092675626;4864892,80180848;2;1;15;1;2;23;2013-06-20 07:52:30;"WAP179";-88;"-7526.71092675626,4864892.80180848"
"241";-7517,91255196556;4864887,28672764;2;1;28;1;2;23;2013-06-20 07:53:38;"WAP178";-81;"-7517.91255196556,4864887.28672764"
"242";-7512,6041636318;4864884,949544;2;1;16;1;2;23;2013-06-20 07:55:34;"WAP178";-74;"-7512.6041636318,4864884.949544"
"243";-7516,08879999816;4864889,8782;2;1;16;2;2;23;2013-06-20 07:55:08;"WAP178";-76;"-7516.08879999816,4864889.8782"
"244";-7516,84149999917;4864889,291;2;1;28;2;2;23;2013-06-20 07:53:56;"WAP179";-80;"-7516.84149999917,4864889.291"
"245";-7502,44970000163;4864884,1761;2;1;22;2;2;23;2013-06-20 07:56:21;"WAP178";-65;"-7502.44970000163,4864884.1761"
"246";-7520,75580000132;4864891,4821;2;1;29;2;2;23;2013-06-20 07:54:28;"WAP179";-89;"-7520.75580000132,4864891.4821"
"247";-7480,12409999967;4864894,9306;2;1;10;2;2;23;2013-06-20 07:58:41;"WAP037";-61;"-7480.12409999967,4864894.9306"
"248";-7482,45617602766;4864901,42957994;2;1;10;1;2;23;2013-06-20 07:57:50;"WAP222";-65;"-7482.45617602766,4864901.42957994"
"249";-7501,22190000117;4864863,0729;2;1;2;2;2;23;2013-06-20 08:00:16;"WAP178";-47;"-7501.22190000117,4864863.0729"
"250";-7489,17749999836;4864899,9449;2;1;10;2;2;23;2013-06-20 07:57:09;"WAP037";-67;"-7489.17749999836,4864899.9449"
"251";-7506,73189999908;4864850,684;2;1;4;2;2;23;2013-06-20 08:02:42;"WAP179";-56;"-7506.73189999908,4864850.684"
"252";-7516,47450000048;4864844,5972;2;1;6;2;2;23;2013-06-20 08:04:01;"WAP149";-65;"-7516.47450000048,4864844.5972"
"253";-7511,73669999838;4864841,6472;2;1;5;2;2;23;2013-06-20 08:03:25;"WAP178";-64;"-7511.73669999838,4864841.6472"
"254";-7502,82690000162;4864860,1746;2;1;3;2;2;23;2013-06-20 08:01:32;"WAP178";-48;"-7502.82690000162,4864860.1746"
"255";-7491,03063394502;4864865,38593483;2;1;2;1;2;23;2013-06-20 08:00:47;"WAP178";-57;"-7491.03063394502,4864865.38593483"
"256";-7474,65260000154;4864865,9525;2;1;27;2;2;23;2013-06-20 08:09:22;"WAP179";-84;"-7474.65260000154,4864865.9525"
"257";-7511,52149999887;4864853,5402;2;1;7;2;2;23;2013-06-20 08:04:39;"WAP148";-66;"-7511.52149999887,4864853.5402"
"258";-7504,8814000003;4864865,5295;2;1;9;2;2;23;2013-06-20 08:05:48;"WAP178";-53;"-7504.8814000003,4864865.5295"
"259";-7506,52930000052;4864862,5543;2;1;8;2;2;23;2013-06-20 08:05:17;"WAP179";-54;"-7506.52930000052,4864862.5543"
"260";-7474,58249999955;4864866,8723;2;1;17;2;2;23;2013-06-20 08:12:17;"WAP178";-85;"-7474.58249999955,4864866.8723"
"261";-7480,43149175867;4864867,13092805;2;1;17;1;2;23;2013-06-20 08:12:40;"WAP178";-75;"-7480.43149175867,4864867.13092805"
"262";-7457,24210000038;4864853,9303;2;1;216;2;2;23;2013-06-20 08:15:00;"WAP115";-82;"-7457.24210000038,4864853.9303"
"263";-7470,5186999999;4864863,6628;2;1;26;2;2;23;2013-06-20 08:10:24;"WAP179";-83;"-7470.5186999999,4864863.6628"
"264";-7466,29110009223;4864859,33894889;2;1;18;1;2;23;2013-06-20 08:11:30;"WAP400";-82;"-7466.29110009223,4864859.33894889"
"265";-7458,26419999823;4864852,0843;2;1;217;2;2;23;2013-06-20 08:15:35;"WAP262";-80;"-7458.26419999823,4864852.0843"
"266";-7327,49216509238;4864766,66853056;3;2;247;1;2;23;2013-06-20 08:25:08;"WAP066";-76;"-7327.49216509238,4864766.66853056"
"267";-7331,74799999967;4864767,318;3;2;247;2;2;23;2013-06-20 08:24:39;"WAP065";-66;"-7331.74799999967,4864767.318"
"268";-7331,40049999952;4864768,4786;3;2;248;2;2;23;2013-06-20 08:23:44;"WAP065";-58;"-7331.40049999952,4864768.4786"
"269";-7340,52459999919;4864757,5859;3;2;244;2;2;23;2013-06-20 08:26:55;"WAP065";-51;"-7340.52459999919,4864757.5859"
"270";-7341,21499999985;4864756,3415;3;2;243;2;2;23;2013-06-20 08:27:26;"WAP065";-48;"-7341.21499999985,4864756.3415"
"271";-7336,70039999858;4864764,4788;3;2;246;2;2;23;2013-06-20 08:25:51;"WAP066";-56;"-7336.70039999858,4864764.4788"
"272";-7337,39479999989;4864763,227;3;2;245;2;2;23;2013-06-20 08:26:26;"WAP065";-51;"-7337.39479999989,4864763.227"
"273";-7344,21139999852;4864750,94;3;2;242;2;2;23;2013-06-20 08:28:05;"WAP065";-55;"-7344.21139999852,4864750.94"
"274";-7337,23213905096;4864752,84884035;3;2;243;1;2;23;2013-06-20 08:29:31;"WAP065";-55;"-7337.23213905096,4864752.84884035"
"275";-7344,96840000153;4864749,576;3;2;241;2;2;23;2013-06-20 08:31:00;"WAP065";-58;"-7344.96840000153,4864749.576"
"276";-7339,15388717502;4864749,38469046;3;2;242;1;2;23;2013-06-20 08:28:43;"WAP066";-61;"-7339.15388717502,4864749.38469046"
"277";-7344,96840000153;4864749,576;3;2;241;2;2;23;2013-06-20 08:30:29;"WAP279";-61;"-7344.96840000153,4864749.576"
"278";-7407,37959999964;4864799,6941;3;2;201;2;2;23;2013-06-20 08:36:36;"WAP083";-47;"-7407.37959999964,4864799.6941"
"279";-7408,28842738271;4864803,46471681;3;2;201;1;2;23;2013-06-20 08:37:41;"WAP083";-63;"-7408.28842738271,4864803.46471681"
"280";-7408,28842738271;4864803,46471681;3;2;201;1;2;23;2013-06-20 08:39:08;"WAP082";-67;"-7408.28842738271,4864803.46471681"
"281";-7347,10830000043;4864748,0456;3;2;240;2;2;23;2013-06-20 08:34:13;"WAP279";-55;"-7347.10830000043,4864748.0456"
"282";-7410,32899999991;4864800,0056;3;2;202;2;2;23;2013-06-20 08:38:14;"WAP082";-52;"-7410.32899999991,4864800.0056"
"283";-7411,25070000067;4864792,7679;3;2;203;2;2;23;2013-06-20 09:19:58;"WAP082";-52;"-7411.25070000067,4864792.7679"
"284";-7413,92139999941;4864785,0334;3;2;206;2;2;23;2013-06-20 09:21:40;"WAP083";-55;"-7413.92139999941,4864785.0334"
"285";-7413,95529999956;4864787,7943;3;2;205;2;2;23;2013-06-20 09:21:08;"WAP083";-52;"-7413.95529999956,4864787.7943"
"286";-7413,15480000153;4864789,2367;3;2;204;2;2;23;2013-06-20 09:20:31;"WAP083";-53;"-7413.15480000153,4864789.2367"
"287";-7405,10090000182;4864789,7755;3;2;207;2;2;23;2013-06-20 09:22:20;"WAP082";-38;"-7405.10090000182,4864789.7755"
"288";-7404,70549999923;4864787,4662;3;2;210;2;2;23;2013-06-20 09:24:02;"WAP082";-56;"-7404.70549999923,4864787.4662"
"289";-7406,06309999898;4864788,2193;3;2;208;2;2;23;2013-06-20 09:22:52;"WAP082";-43;"-7406.06309999898,4864788.2193"
"290";-7398,11080000177;4864785,8973;3;2;211;2;2;23;2013-06-20 09:24:42;"WAP082";-55;"-7398.11080000177,4864785.8973"
"291";-7403,73600000143;4864789,0184;3;2;209;2;2;23;2013-06-20 09:23:28;"WAP082";-41;"-7403.73600000143,4864789.0184"
"292";-7399,10970000178;4864784,3617;3;2;212;2;2;23;2013-06-20 09:25:11;"WAP082";-63;"-7399.10970000178,4864784.3617"
"293";-7396,89609999955;4864785,2235;3;2;213;2;2;23;2013-06-20 09:25:43;"WAP082";-55;"-7396.89609999955,4864785.2235"
"294";-7397,85979999974;4864783,6682;3;2;214;2;2;23;2013-06-20 09:26:14;"WAP082";-54;"-7397.85979999974,4864783.6682"
"295";-7398,55870603025;4864779,87839587;3;2;214;1;2;23;2013-06-20 09:27:25;"WAP082";-57;"-7398.55870603025,4864779.87839587"
"296";-7415,16300353035;4864796,08448222;3;2;203;1;2;23;2013-06-20 09:28:20;"WAP083";-49;"-7415.16300353035,4864796.08448222"
"297";-7390,64902696759;4864785,97992566;3;2;215;1;2;23;2013-06-20 09:30:14;"WAP083";-65;"-7390.64902696759,4864785.97992566"
"298";-7392,35700000077;4864780,6156;3;2;216;2;2;23;2013-06-20 09:30:53;"WAP082";-61;"-7392.35700000077,4864780.6156"
"299";-7391,35909999907;4864782,1517;3;2;215;2;2;23;2013-06-20 09:29:38;"WAP083";-55;"-7391.35909999907,4864782.1517"
"300";-7390,09580000117;4864781,4506;3;2;217;2;2;23;2013-06-20 09:32:38;"WAP082";-52;"-7390.09580000117,4864781.4506"
"301";-7391,08449999988;4864779,9097;3;2;218;2;2;23;2013-06-20 09:33:06;"WAP083";-58;"-7391.08449999988,4864779.9097"
"302";-7385,37280000001;4864776,7407;3;2;220;2;2;23;2013-06-20 09:34:13;"WAP082";-58;"-7385.37280000001,4864776.7407"
"303";-7384,39339999855;4864778,287;3;2;219;2;2;23;2013-06-20 09:33:41;"WAP082";-51;"-7384.39339999855,4864778.287"
"304";-7395,10070769489;4864777,95992858;3;2;216;1;2;23;2013-06-20 09:31:54;"WAP083";-64;"-7395.10070769489,4864777.95992858"
"305";-7384,21130000055;4864776,0964;3;2;222;2;2;23;2013-06-20 09:35:14;"WAP082";-70;"-7384.21130000055,4864776.0964"
"306";-7376,40100000054;4864773,8529;3;2;223;2;2;23;2013-06-20 09:35:52;"WAP082";-65;"-7376.40100000054,4864773.8529"
"307";-7374,29448290542;4864777,89718264;3;2;223;1;2;23;2013-06-20 09:36:33;"WAP066";-78;"-7374.29448290542,4864777.89718264"
"308";-7383,26559999958;4864777,6614;3;2;221;2;2;23;2013-06-20 09:34:44;"WAP082";-62;"-7383.26559999958,4864777.6614"
"309";-7369,63230000064;4864770,098;3;2;225;2;2;23;2013-06-20 09:37:54;"WAP083";-67;"-7369.63230000064,4864770.098"
"310";-7369,41440000013;4864767,8871;3;2;226;2;2;23;2013-06-20 09:39:12;"WAP065";-65;"-7369.41440000013,4864767.8871"
"311";-7377,65129999816;4864772,9413;3;2;250;2;2;23;2013-06-20 09:37:21;"WAP065";-63;"-7377.65129999816,4864772.9413"
"312";-7368,38610000163;4864769,4062;3;2;227;2;2;23;2013-06-20 09:40:06;"WAP082";-58;"-7368.38610000163,4864769.4062"
"313";-7370,61470000073;4864768,5529;3;2;224;2;2;23;2013-06-20 09:38:31;"WAP065";-54;"-7370.61470000073,4864768.5529"
"314";-7363,2282320708;4864760,27746722;3;2;230;1;2;23;2013-06-20 09:42:27;"WAP066";-65;"-7363.2282320708,4864760.27746722"
"315";-7363,99610000104;4864764,8808;3;2;228;2;2;23;2013-06-20 09:40:41;"WAP066";-56;"-7363.99610000104,4864764.8808"
"316";-7362,52650000155;4864764,0657;3;2;230;2;2;23;2013-06-20 09:41:44;"WAP065";-66;"-7362.52650000155,4864764.0657"
"317";-7363,03830000013;4864766,4395;3;2;229;2;2;23;2013-06-20 09:41:12;"WAP066";-63;"-7363.03830000013,4864766.4395"
"318";-7361,54069999978;4864765,6086;3;2;231;2;2;23;2013-06-20 09:43:10;"WAP065";-60;"-7361.54069999978,4864765.6086"
"319";-7355,67049999908;4864760,262;3;2;234;2;2;23;2013-06-20 09:44:44;"WAP065";-53;"-7355.67049999908,4864760.262"
"320";-7354,71990000084;4864761,8244;3;2;235;2;2;23;2013-06-20 09:45:17;"WAP065";-62;"-7354.71990000084,4864761.8244"
"321";-7356,97810000181;4864760,9873;3;2;232;2;2;23;2013-06-20 09:43:41;"WAP065";-51;"-7356.97810000181,4864760.9873"
"322";-7356,0102000013;4864762,5402;3;2;233;2;2;23;2013-06-20 09:44:11;"WAP065";-64;"-7356.0102000013,4864762.5402"
"323";-7349,27959999815;4864758,806;3;2;237;2;2;23;2013-06-20 09:47:00;"WAP065";-54;"-7349.27959999815,4864758.806"
"324";-7348,89820000157;4864756,556;3;2;238;2;2;23;2013-06-20 09:47:30;"WAP065";-49;"-7348.89820000157,4864756.556"
"325";-7350,14699999988;4864757,2492;3;2;236;2;2;23;2013-06-20 09:45:47;"WAP066";-42;"-7350.14699999988,4864757.2492"
"326";-7352,93215686083;4864754,56512628;3;2;236;1;2;23;2013-06-20 09:46:23;"WAP065";-51;"-7352.93215686083,4864754.56512628"
"327";-7536,59820000082;4864918,1172;2;1;101;2;2;23;2013-06-20 07:34:00;"WAP090";-46;"-7536.59820000082,4864918.1172"
"328";-7541,26429999992;4864920,7782;2;1;106;2;2;23;2013-06-20 07:35:23;"WAP172";-50;"-7541.26429999992,4864920.7782"
"329";-7527,45109999925;4864929,1464;2;1;101;2;2;23;2013-06-20 07:36:05;"WAP172";-61;"-7527.45109999925,4864929.1464"
"330";-7348,01289999858;4864758,1033;3;2;239;2;2;23;2013-06-20 09:48:04;"WAP065";-41;"-7348.01289999858,4864758.1033"
"331";-7536,621199999;4864934,2252;2;1;106;2;2;23;2013-06-20 07:34:41;"WAP090";-50;"-7536.621199999,4864934.2252"
"332";-7519,15239999816;4864949,5322;2;1;103;2;2;23;2013-06-20 07:37:53;"WAP172";-61;"-7519.15239999816,4864949.5322"
"333";-7524,57039999962;4864934,093;2;1;102;2;2;23;2013-06-20 07:36:37;"WAP172";-56;"-7524.57039999962,4864934.093"
"334";-7519,15239999816;4864949,5322;2;1;103;2;2;23;2013-06-20 07:41:25;"WAP172";-59;"-7519.15239999816,4864949.5322"
"335";-7533,89620000124;4864939,2583;2;1;105;2;2;23;2013-06-20 07:37:11;"WAP172";-55;"-7533.89620000124,4864939.2583"
"336";-7510,43717321754;4864949,25141671;2;1;103;1;2;23;2013-06-20 07:41:58;"WAP248";-70;"-7510.43717321754,4864949.25141671"
"337";-7523,62819999829;4864951,9583;2;1;104;2;2;23;2013-06-20 07:42:36;"WAP173";-52;"-7523.62819999829,4864951.9583"
"338";-7559,497299999;4864887,6504;2;1;112;2;2;23;2013-06-20 07:44:57;"WAP167";-46;"-7559.497299999,4864887.6504"
"339";-7528,81640154868;4864959,43061222;2;1;104;1;2;23;2013-06-20 07:43:10;"WAP151";-76;"-7528.81640154868,4864959.43061222"
"340";-7571,07107425854;4864890,45929348;2;1;112;1;2;23;2013-06-20 07:44:43;"WAP166";-44;"-7571.07107425854,4864890.45929348"
"341";-7571,09340000153;4864871,7184;2;1;110;2;2;23;2013-06-20 07:46:23;"WAP166";-58;"-7571.09340000153,4864871.7184"
"342";-7562,18620000035;4864866,7851;2;1;109;2;2;23;2013-06-20 07:47:03;"WAP167";-57;"-7562.18620000035,4864866.7851"
"343";-7564,19629999995;4864887,1932;2;1;111;2;2;23;2013-06-20 07:45:45;"WAP166";-49;"-7564.19629999995,4864887.1932"
"344";-7559,78200000152;4864871,3735;2;1;108;2;2;23;2013-06-20 07:47:37;"WAP166";-51;"-7559.78200000152,4864871.3735"
"345";-7520,72450000048;4864892,4384;2;1;15;2;2;23;2013-06-20 07:52:08;"WAP037";-92;"-7520.72450000048,4864892.4384"
"346";-7521,86718644574;4864889,47709399;2;1;29;1;2;23;2013-06-20 07:53:10;"WAP178";-91;"-7521.86718644574,4864889.47709399"
"347";-7526,71092675626;4864892,80180848;2;1;15;1;2;23;2013-06-20 07:52:30;"WAP178";-88;"-7526.71092675626,4864892.80180848"
"348";-7555,13230000064;4864885,2515;2;1;107;2;2;23;2013-06-20 07:48:19;"WAP170";-51;"-7555.13230000064,4864885.2515"
"349";-7537,33989999816;4864895,7854;2;1;117;2;2;23;2013-06-20 07:49:06;"WAP090";-74;"-7537.33989999816,4864895.7854"
"350";-7516,84149999917;4864889,291;2;1;28;2;2;23;2013-06-20 07:53:58;"WAP248";-87;"-7516.84149999917,4864889.291"
"351";-7520,75580000132;4864891,4821;2;1;29;2;2;23;2013-06-20 07:54:29;"WAP178";-84;"-7520.75580000132,4864891.4821"
"352";-7517,91255196556;4864887,28672764;2;1;28;1;2;23;2013-06-20 07:53:40;"WAP178";-84;"-7517.91255196556,4864887.28672764"
"353";-7516,08879999816;4864889,8782;2;1;16;2;2;23;2013-06-20 07:55:09;"WAP178";-77;"-7516.08879999816,4864889.8782"
"354";-7480,12409999967;4864894,9306;2;1;10;2;2;23;2013-06-20 07:58:43;"WAP037";-58;"-7480.12409999967,4864894.9306"
"355";-7482,45617602766;4864901,42957994;2;1;10;1;2;23;2013-06-20 07:57:52;"WAP037";-71;"-7482.45617602766,4864901.42957994"
"356";-7512,6041636318;4864884,949544;2;1;16;1;2;23;2013-06-20 07:55:36;"WAP178";-71;"-7512.6041636318,4864884.949544"
"357";-7489,17749999836;4864899,9449;2;1;10;2;2;23;2013-06-20 07:57:11;"WAP222";-67;"-7489.17749999836,4864899.9449"
"358";-7502,44970000163;4864884,1761;2;1;22;2;2;23;2013-06-20 07:56:22;"WAP178";-67;"-7502.44970000163,4864884.1761"
"359";-7491,03063394502;4864865,38593483;2;1;2;1;2;23;2013-06-20 08:00:49;"WAP178";-56;"-7491.03063394502,4864865.38593483"
"360";-7501,22190000117;4864863,0729;2;1;2;2;2;23;2013-06-20 08:00:17;"WAP178";-53;"-7501.22190000117,4864863.0729"
"361";-7502,82690000162;4864860,1746;2;1;3;2;2;23;2013-06-20 08:01:34;"WAP178";-54;"-7502.82690000162,4864860.1746"
"362";-7506,73189999908;4864850,684;2;1;4;2;2;23;2013-06-20 08:02:43;"WAP178";-54;"-7506.73189999908,4864850.684"
"363";-7511,73669999838;4864841,6472;2;1;5;2;2;23;2013-06-20 08:03:26;"WAP179";-64;"-7511.73669999838,4864841.6472"
"364";-7516,47450000048;4864844,5972;2;1;6;2;2;23;2013-06-20 08:04:01;"WAP148";-66;"-7516.47450000048,4864844.5972"
"365";-7504,8814000003;4864865,5295;2;1;9;2;2;23;2013-06-20 08:05:49;"WAP178";-53;"-7504.8814000003,4864865.5295"
"366";-7511,52149999887;4864853,5402;2;1;7;2;2;23;2013-06-20 08:04:40;"WAP178";-68;"-7511.52149999887,4864853.5402"
"367";-7506,52930000052;4864862,5543;2;1;8;2;2;23;2013-06-20 08:05:18;"WAP178";-54;"-7506.52930000052,4864862.5543"
"368";-7470,5186999999;4864863,6628;2;1;26;2;2;23;2013-06-20 08:10:25;"WAP178";-85;"-7470.5186999999,4864863.6628"
"369";-7466,29110009223;4864859,33894889;2;1;18;1;2;23;2013-06-20 08:11:31;"WAP179";-83;"-7466.29110009223,4864859.33894889"
"370";-7474,65260000154;4864865,9525;2;1;27;2;2;23;2013-06-20 08:09:24;"WAP178";-82;"-7474.65260000154,4864865.9525"
"371";-7469,73910000175;4864864,2915;2;1;18;2;2;23;2013-06-20 08:11:07;"WAP179";-91;"-7469.73910000175,4864864.2915"
"372";-7331,74799999967;4864767,318;3;2;247;2;2;23;2013-06-20 08:24:41;"WAP065";-68;"-7331.74799999967,4864767.318"
"373";-7480,43149175867;4864867,13092805;2;1;17;1;2;23;2013-06-20 08:12:42;"WAP179";-74;"-7480.43149175867,4864867.13092805"
"374";-7331,40049999952;4864768,4786;3;2;248;2;2;23;2013-06-20 08:23:46;"WAP065";-64;"-7331.40049999952,4864768.4786"
"375";-7461,52404925972;4864852,0464766;2;1;217;1;2;23;2013-06-20 08:16:26;"WAP288";-80;"-7461.52404925972,4864852.0464766"
"376";-7474,58249999955;4864866,8723;2;1;17;2;2;23;2013-06-20 08:12:11;"WAP179";-83;"-7474.58249999955,4864866.8723"
"377";-7336,70039999858;4864764,4788;3;2;246;2;2;23;2013-06-20 08:25:52;"WAP065";-51;"-7336.70039999858,4864764.4788"
"378";-7337,39479999989;4864763,227;3;2;245;2;2;23;2013-06-20 08:26:27;"WAP065";-50;"-7337.39479999989,4864763.227"
"379";-7340,52459999919;4864757,5859;3;2;244;2;2;23;2013-06-20 08:26:56;"WAP066";-57;"-7340.52459999919,4864757.5859"
"380";-7341,21499999985;4864756,3415;3;2;243;2;2;23;2013-06-20 08:27:27;"WAP066";-50;"-7341.21499999985,4864756.3415"
"381";-7327,49216509238;4864766,66853056;3;2;247;1;2;23;2013-06-20 08:25:09;"WAP065";-79;"-7327.49216509238,4864766.66853056"
